"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"54","Stop shopping around! #Vodafone deals for you! FREE next day delivery! Compare prices, http://t.co/jTr7IQaOPV",FALSE,0,NA,2014-02-09 22:26:50,FALSE,NA,"432641769076195330",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyBuyMobiles",0,FALSE,FALSE,NA,NA
"55","Is vodafone any good to go with? #network #vodafone",FALSE,0,NA,2014-02-09 22:18:41,FALSE,NA,"432639719537905664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_sambarr",0,FALSE,FALSE,"-3.80527256","55.82224307"
"56","#Dorking Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-09 22:11:38,FALSE,NA,"432637944659451904",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"57","Noch mehr Hmpf?! Spinnt jetzt nur #Vodafone oder #MG Netzt Probs?",FALSE,0,NA,2014-02-09 22:11:26,FALSE,NA,"432637892754538497",NA,"web","TorbenSchultz",0,FALSE,FALSE,NA,NA
"58","can`t wait to receive those frog speakers :D #vodafone",FALSE,0,NA,2014-02-09 22:10:41,FALSE,NA,"432637702907756544",NA,"web","beernvodka",0,FALSE,FALSE,NA,NA
"59","Is getting pretty pissed off with the nonexistent customer service from #Vodafone #shouldhavestayedwitho2",FALSE,0,NA,2014-02-09 22:10:27,FALSE,NA,"432637644632498176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdamHuttlestone",0,FALSE,FALSE,NA,NA
"60","RT @MartinPerez: #Vodafone ofrece 7.000 millones por #Ono | Cinco Días  http://t.co/la6yyjojZK",FALSE,0,NA,2014-02-09 22:10:00,FALSE,NA,"432637532128702464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daperos",1,TRUE,FALSE,NA,NA
"61","Discover the best deals on UK #Vodafone ? Check out the latest #Android handsets, Why wait?  http://t.co/jTr7IQaOPV",FALSE,0,NA,2014-02-09 22:08:18,FALSE,NA,"432637105265967104",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyBuyMobiles",0,FALSE,FALSE,NA,NA
"62","#Vodafone se interesa por los móviles con Ubuntu http://t.co/B6PugPB6v9",FALSE,0,NA,2014-02-09 22:03:34,FALSE,NA,"432635914905337856",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","SpainGeekMeetup",0,FALSE,FALSE,NA,NA
"63","@vodafone #vodafone cekim gucunuzunde sizinde simdi ne la bu http://t.co/JMHF5YBrtq",FALSE,0,"vodafone",2014-02-09 22:01:11,FALSE,NA,"432635315954937856","2278451","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_sertaac",0,FALSE,FALSE,NA,NA
