"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","Hernandez named in Mexico squad http://t.co/IM85vBx8K0 #football #soccer #sports #athletics #athletes #",FALSE,0,NA,2014-05-10 08:48:02,FALSE,NA,"465050620253450240",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","OlympiaEthiopia",0,FALSE,FALSE,NA,NA
"12","اللي عايزه البيت.. يحرم علي الجامع  #kooora #Ahly #Football #African #Confederation http://t.co/lRINUdkOl2",FALSE,0,NA,2014-05-10 08:47:58,FALSE,NA,"465050600405614592",NA,"<a href=""http://www.kooora.com"" rel=""nofollow"">Kooora</a>","kooora",0,FALSE,FALSE,NA,NA
"13","@raunak_joshi26 @sashay147 @rid3140 @rcmp_rcmp3140 @rotaractmumbai #rolympics2014 
#olympics 
#mumbai 
#sports
#cricket
#football 
#success",FALSE,0,"raunak_joshi26",2014-05-10 08:47:55,FALSE,"465044156054654976","465050591119433728","2432094973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChaiBapchya",0,FALSE,FALSE,NA,NA
"14","Only 10.00 and almost a days work done , time for few hours break I think #football",FALSE,0,NA,2014-05-10 08:47:52,FALSE,NA,"465050575772864514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClassicSportsW",0,FALSE,FALSE,NA,NA
"15","#warmup #melbourne #afl #mcg @melbournefc mcg #football #saturday #night @ Melbourne Cricket Ground (MCG) http://t.co/4ArqRjSV3I",FALSE,0,NA,2014-05-10 08:47:42,FALSE,NA,"465050533792059392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ShaunKiely",0,FALSE,FALSE,"144.98352283","-37.8198528"
"16","Last game of the season, can't wait till the new season starts!  #football #goalkeeper #SeasonOver #manofthematch http://t.co/rfKRhDs0nb",FALSE,0,NA,2014-05-10 08:47:41,FALSE,NA,"465050531644588032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommyhardwick",0,FALSE,FALSE,NA,NA
"17","Off to Peterborough #lofc #playoffs #football #league http://t.co/PTGGarn4IT",FALSE,0,NA,2014-05-10 08:47:41,FALSE,NA,"465050529597386752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JwH_01",0,FALSE,FALSE,NA,NA
"18","Soccer news : 33 DAYS TO GO http://t.co/OO2m7iLG9q #SoccerNews #soccer #fifa #soccer #football",FALSE,0,NA,2014-05-10 08:47:33,FALSE,NA,"465050499633262592",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","TheSoccer_news",0,FALSE,FALSE,NA,NA
"19","Το πιστεύει ο Χριστάκης! http://t.co/6OS4OvXGlP #Apollon #Limassol #Cyprus #Football",FALSE,0,NA,2014-05-10 08:47:31,FALSE,NA,"465050488539332610",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ApollonLimFC",0,FALSE,FALSE,NA,NA
"20","RT @Blade00131: @GirlsontheBall pls can we get a RT this vid is for GIRLS AND WOMEN FOOTBALLERS https://t.co/7ji7ewEDYL ty kindly #girls #f…",FALSE,0,NA,2014-05-10 08:47:27,FALSE,NA,"465050473574432768",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","liamheseltine",5,TRUE,FALSE,NA,NA
